line_num,human_npr,lm_npr,winner,human_n_chunks_scored,lm_n_chunks_scored,human_n_lowconf,lm_n_lowconf
3364,1.261916,1.625058,MGC,5,5,0,0
5943,1.165527,1.368836,MGC,1,2,0,0
2362,1.326660,1.465527,MGC,2,2,0,0
2000,1.363549,1.418286,MGC,1,1,0,0
2033,1.106400,1.618932,MGC,1,2,0,0
1985,1.455154,1.839855,MGC,3,1,0,0
1410,1.323028,1.987856,MGC,1,2,0,0
2805,1.538573,1.551055,MGC,1,3,0,0
2383,1.207170,1.543472,MGC,1,2,0,0
44,1.446894,1.245126,HWC,1,1,0,0
986,1.367234,2.022316,MGC,4,3,0,0
3494,1.324720,1.613471,MGC,1,1,0,0
3697,1.439676,1.437209,HWC,3,1,0,0
1925,1.245436,1.536634,MGC,1,1,0,0
2515,1.295041,1.642187,MGC,2,2,0,0
594,1.138853,1.545763,MGC,1,2,0,0
4184,1.283974,1.516434,MGC,1,3,0,0
1231,1.146565,1.761781,MGC,1,1,0,0
5918,1.406655,1.594658,MGC,1,2,0,0
2144,1.301677,1.750379,MGC,1,1,0,0
5833,1.078516,1.745455,MGC,1,2,0,0
6324,1.279178,1.224810,HWC,1,1,0,0
4826,1.248386,1.587460,MGC,1,3,0,0
2146,1.422854,1.864773,MGC,2,1,0,0
3282,1.932378,2.708756,MGC,1,1,0,0
2813,1.378177,1.644490,MGC,1,1,0,0
1669,1.475294,1.819207,MGC,1,2,0,0
1221,1.481767,1.561139,MGC,1,1,0,0
692,1.376685,1.467113,MGC,2,1,0,0
4671,1.453643,1.952537,MGC,2,2,0,0
251,1.261663,1.189894,HWC,1,1,0,0
2022,1.280472,1.706153,MGC,1,3,0,0
609,1.464082,1.583589,MGC,1,1,0,0
434,1.742489,1.802969,MGC,1,2,0,0
2692,1.492818,1.603960,MGC,2,1,0,0
6118,1.497631,2.051548,MGC,1,2,0,0
5981,1.429858,1.937861,MGC,1,2,0,0
4821,1.456268,1.340715,HWC,1,1,0,0
4831,1.301182,1.635356,MGC,1,3,0,0
5675,1.369029,1.767092,MGC,2,1,0,0
3165,1.451560,2.056898,MGC,1,2,0,0
3133,1.344619,2.025059,MGC,2,1,0,0
3841,1.645369,1.859796,MGC,1,1,0,0
67,1.411404,1.702798,MGC,1,1,0,0
4606,1.412296,1.720446,MGC,1,1,0,0
2750,1.154566,1.480949,MGC,1,3,0,0
5485,1.323133,1.919923,MGC,2,1,0,0
1866,1.400874,1.516480,MGC,3,1,0,0
2674,1.274704,1.588133,MGC,1,3,0,0
5340,1.378914,1.030863,HWC,1,1,0,0
561,1.568165,1.635982,MGC,1,1,0,0
2518,1.231051,1.780759,MGC,2,1,0,0
1089,1.150415,1.594085,MGC,1,2,0,0
2106,1.589857,1.219738,HWC,2,1,0,0
6922,1.347505,1.699322,MGC,2,3,0,0
4259,1.450682,1.724788,MGC,2,2,0,0
2293,1.388228,2.199604,MGC,1,2,0,0
353,1.369775,1.558033,MGC,1,1,0,0
2719,1.297128,1.612446,MGC,3,2,0,0
1550,1.393611,1.241195,HWC,1,1,0,0
3303,1.276875,1.539489,MGC,1,3,0,0
880,1.343393,1.650212,MGC,2,2,0,0
6772,1.432109,1.473133,MGC,1,1,0,0
5666,1.471095,1.847133,MGC,1,1,0,0
4038,1.232165,1.413748,MGC,3,2,0,0
1781,1.237504,1.517293,MGC,1,2,0,0
1470,1.336568,1.522124,MGC,2,1,0,0
3548,1.275021,1.878320,MGC,1,1,0,0
1825,1.585496,1.701567,MGC,1,1,0,0
4248,1.558529,1.660418,MGC,1,2,0,0
159,1.502241,1.852017,MGC,2,1,0,0
5533,1.757065,1.967789,MGC,1,1,0,0
5947,1.358462,2.558423,MGC,1,1,0,0
1595,1.324265,1.517034,MGC,3,2,0,0
3380,1.313346,1.378398,MGC,1,1,0,0
1771,1.559517,1.885187,MGC,1,2,0,0
5894,1.351082,1.893230,MGC,1,1,0,0
5507,1.477125,1.770856,MGC,2,2,0,0
6162,1.212884,1.570374,MGC,1,2,0,0
6108,1.197349,1.645715,MGC,1,1,0,0
5910,1.375531,1.665336,MGC,1,1,0,0
432,1.396989,1.427595,MGC,2,1,0,0
2145,1.282610,1.466253,MGC,1,2,0,0
924,1.658041,1.569829,HWC,2,3,0,0
5991,2.041354,2.696526,MGC,1,1,0,0
3327,1.387858,1.698941,MGC,4,2,0,0
5099,1.316273,1.607147,MGC,1,2,0,0
6068,1.290310,1.579393,MGC,1,1,0,0
6330,1.144189,1.067965,HWC,2,1,0,0
3465,1.638364,2.650974,MGC,1,1,0,0
3725,1.874486,1.960906,MGC,1,2,0,0
6296,1.243025,1.226506,HWC,2,1,0,0
2983,1.275901,1.470892,MGC,4,3,0,0
3424,1.239828,1.754168,MGC,2,1,0,0
5544,1.396573,1.666442,MGC,3,4,0,0
6878,1.799371,2.153663,MGC,1,1,0,0
4957,1.561927,1.186928,HWC,1,1,0,0
6567,1.479532,1.902027,MGC,2,2,0,0
5647,1.319604,1.814468,MGC,1,1,0,0
4142,1.767379,1.992569,MGC,1,2,0,0
5756,1.633965,1.993716,MGC,1,1,0,0
120,1.440606,1.575752,MGC,1,1,0,0
6854,1.485392,2.146839,MGC,1,2,0,0
2314,1.432473,1.981586,MGC,1,1,0,0
2012,1.244941,1.638198,MGC,1,2,0,0
2393,1.402084,1.855798,MGC,2,3,0,0
6356,1.332508,1.504373,MGC,5,2,0,0
6398,1.168067,1.463765,MGC,1,1,0,0
4222,1.304630,1.972401,MGC,1,1,0,0
3082,1.311670,1.779409,MGC,2,2,0,0
5496,1.448652,1.739863,MGC,1,3,0,0
2925,1.368082,2.008546,MGC,3,2,0,0
1372,1.813918,2.124876,MGC,1,2,0,0
2892,1.430193,1.520541,MGC,1,1,0,0
6462,1.215722,1.281893,MGC,1,1,0,0
3804,1.556041,1.541151,HWC,1,1,0,0
5976,1.195919,1.770841,MGC,1,1,0,0
1362,1.336097,1.784200,MGC,1,2,0,0
761,1.085815,2.351074,MGC,1,2,0,0
6557,1.656959,1.994852,MGC,1,2,0,0
1627,1.548835,1.653274,MGC,1,2,0,0
2902,1.268875,1.439346,MGC,1,1,0,0
3827,1.627487,2.602545,MGC,3,1,0,0
3531,1.157641,1.900167,MGC,1,2,0,0
2036,1.433285,1.902671,MGC,3,2,0,0
6726,1.248249,1.666829,MGC,3,2,0,0
2273,1.279193,1.400912,MGC,1,1,0,0
338,1.647055,2.205686,MGC,3,1,0,0
1563,1.301711,1.485883,MGC,1,1,0,0
6756,1.432813,1.822354,MGC,1,2,0,0
1501,1.345878,1.247322,HWC,1,1,0,0
95,1.290978,1.774755,MGC,6,3,0,0
2981,1.422272,1.864442,MGC,2,2,0,0
3735,1.755820,1.555304,HWC,2,1,0,0
3973,1.480780,1.816861,MGC,1,2,0,0
4367,1.466487,1.458124,HWC,1,2,0,0
4465,1.241211,1.233741,HWC,1,1,0,0
3243,1.456811,1.773965,MGC,3,2,0,0
6871,1.890500,1.860546,HWC,1,1,0,0
1668,1.357555,1.869176,MGC,2,2,0,0
2993,1.422740,1.999393,MGC,2,2,0,0
693,1.453706,2.077675,MGC,1,2,0,0
3740,1.911695,2.038240,MGC,1,1,0,0
6914,1.164785,1.474387,MGC,1,3,0,0
1171,1.456125,1.646505,MGC,2,2,0,0
1227,1.291317,1.585495,MGC,4,2,0,0
3023,1.098079,1.531247,MGC,1,1,0,0
1762,1.596883,1.199494,HWC,1,1,0,0
2201,1.269337,1.469727,MGC,1,2,0,0
5064,2.044973,2.013202,HWC,1,1,0,0
2059,1.843325,2.991204,MGC,1,1,0,0
1131,1.344895,1.853413,MGC,2,2,0,0
488,1.301394,1.735867,MGC,1,1,0,0
195,1.408092,1.202428,HWC,1,1,0,0
2104,1.181344,1.324385,MGC,1,1,0,0
1344,1.518804,1.617111,MGC,2,2,0,0
518,1.366921,1.692190,MGC,2,2,0,0
1270,1.509885,1.688915,MGC,6,1,0,0
4470,1.562307,1.702861,MGC,2,4,0,0
5843,1.358418,1.924337,MGC,1,1,0,0
4446,1.692203,2.219693,MGC,1,1,0,0
5560,1.208553,1.424411,MGC,3,3,0,0
2986,1.994004,1.832621,HWC,2,1,0,0
1216,2.017334,2.331736,MGC,1,1,0,0
3390,1.485423,1.661305,MGC,1,2,0,0
1894,1.339186,1.960219,MGC,1,1,0,0
5857,1.350596,1.468102,MGC,1,1,0,0
6575,1.273278,1.794859,MGC,2,3,0,0
6142,1.238068,1.513553,MGC,1,3,0,0
4270,1.765274,1.876577,MGC,1,2,0,0
1598,1.557493,1.133931,HWC,1,1,0,0
5321,1.355421,1.743630,MGC,3,3,0,0
5579,1.341699,1.497437,MGC,2,1,0,0
4978,1.388673,1.428550,MGC,1,1,0,0
5388,1.762337,1.730328,HWC,1,3,0,0
4035,1.405108,1.866564,MGC,2,2,0,0
588,1.335574,1.469016,MGC,3,2,0,0
86,1.351743,1.545842,MGC,1,1,0,0
114,1.311270,1.573915,MGC,1,2,0,0
1083,1.391454,1.581925,MGC,1,1,0,0
6882,1.502910,1.942163,MGC,1,1,0,0
5293,1.398826,1.618957,MGC,2,1,0,0
3580,1.236980,1.408264,MGC,1,1,0,0
6141,1.386717,1.625957,MGC,1,2,0,0
2547,1.214048,1.901330,MGC,1,1,0,0
3015,1.507557,1.454304,HWC,1,1,0,0
2810,1.493557,2.069276,MGC,1,2,0,0
5303,1.569290,2.014961,MGC,3,3,0,0
1229,1.434176,1.796324,MGC,2,2,0,0
178,1.167037,1.600471,MGC,1,1,0,0
3576,1.375999,1.577573,MGC,2,3,0,0
4985,1.364319,1.832002,MGC,1,2,0,0
5539,1.738483,2.146239,MGC,1,2,0,0
1584,1.211151,1.466872,MGC,1,4,0,0
3427,1.169283,1.583331,MGC,1,1,0,0
5139,1.355606,1.896120,MGC,1,1,0,0
6197,1.751169,1.516632,HWC,1,3,0,0
6430,1.403790,1.727357,MGC,2,2,0,0
600,1.171721,1.473914,MGC,1,1,0,0
2812,1.492606,1.515918,MGC,1,3,0,0
4146,1.394589,1.823083,MGC,4,2,0,0
3350,1.404587,2.068285,MGC,1,1,0,0
6650,1.339817,1.650529,MGC,1,1,0,0
5032,1.129385,1.942787,MGC,1,2,0,0
2035,1.692720,1.737368,MGC,1,2,0,0
1657,1.497132,2.284310,MGC,3,1,0,0
4743,1.257500,2.403115,MGC,1,2,0,0
439,1.232100,1.898651,MGC,1,2,0,0
4468,1.409791,2.007810,MGC,3,2,0,0
3005,1.441909,2.178748,MGC,3,1,0,0
3342,1.102148,1.531845,MGC,1,1,0,0
4772,1.342268,1.470987,MGC,1,2,0,0
4405,1.333672,1.840344,MGC,1,2,0,0
2023,1.359947,1.542278,MGC,1,1,0,0
2028,1.300818,1.952505,MGC,1,1,0,0
1983,1.223377,1.771403,MGC,1,2,0,0
4668,1.543806,1.482905,HWC,1,1,0,0
3220,1.708378,1.904810,MGC,1,1,0,0
1640,1.497279,1.381848,HWC,2,1,0,0
5648,1.452282,1.821238,MGC,1,2,0,0
575,1.427876,1.222260,HWC,1,1,0,0
9,1.471910,1.975818,MGC,1,2,0,0
2281,1.304382,1.560806,MGC,3,3,0,0
597,1.386673,1.334570,HWC,1,1,0,0
1776,1.327129,1.346244,MGC,1,1,0,0
918,1.268618,1.576009,MGC,3,2,0,0
2787,1.474481,2.508816,MGC,1,1,0,0
6640,1.524355,1.712526,MGC,3,3,0,0
3375,1.377538,1.499878,MGC,1,2,0,0
6126,1.369175,1.602624,MGC,2,2,0,0
6493,1.390575,1.831571,MGC,2,2,0,0
3617,1.726617,2.176723,MGC,1,1,0,0
3501,1.383935,1.861847,MGC,2,4,0,0
1467,1.212342,1.427503,MGC,1,1,0,0
5944,1.248785,1.645402,MGC,2,4,0,0
6727,1.639375,1.809435,MGC,2,1,0,0
4888,1.574304,1.759285,MGC,1,1,0,0
4031,1.265670,2.181315,MGC,1,1,0,0
2239,1.302987,1.507468,MGC,2,1,0,0
2652,1.304017,1.417555,MGC,1,1,0,0
3892,1.583266,1.580571,HWC,2,1,0,0
3240,1.254684,1.439498,MGC,4,2,0,0
1522,1.169861,2.067573,MGC,1,2,0,0
1974,1.455979,1.375454,HWC,1,1,0,0
6345,1.537540,1.658789,MGC,1,1,0,0
6012,1.669137,2.216678,MGC,1,1,0,0
6831,1.311092,1.520434,MGC,1,3,0,0
1761,1.222460,1.926543,MGC,5,1,0,0
6829,1.204127,1.709671,MGC,1,1,0,0
302,1.416507,1.331756,HWC,1,1,0,0
6507,1.277574,1.638310,MGC,4,1,0,0
71,1.367652,1.919253,MGC,1,1,0,0
1667,1.965083,2.008332,MGC,1,2,0,0
5149,1.299360,1.447940,MGC,2,1,0,0
4411,1.279727,1.994840,MGC,1,1,0,0
5262,1.461434,1.659326,MGC,3,2,0,0
1804,1.369889,1.908243,MGC,5,3,0,0
4318,1.673413,2.543971,MGC,1,1,0,0
569,1.259681,1.401004,MGC,1,2,0,0
1490,1.310080,1.752936,MGC,2,3,0,0
354,1.347316,1.433779,MGC,1,3,0,0
2605,1.126802,1.635969,MGC,1,2,0,0
4790,1.471205,1.392017,HWC,1,1,0,0
6137,1.405434,1.557982,MGC,1,1,0,0
2113,1.730442,1.856426,MGC,1,1,0,0
285,1.366452,1.995769,MGC,1,1,0,0
1228,1.405521,1.657289,MGC,1,1,0,0
6431,1.683066,2.252929,MGC,1,1,0,0
3922,1.412342,2.529564,MGC,1,1,0,0
2485,1.339426,1.972121,MGC,2,2,0,0
5730,1.323299,1.644903,MGC,3,2,0,0
1292,1.426570,1.573554,MGC,1,2,0,0
2417,1.432625,1.806832,MGC,1,1,0,0
3615,1.339677,1.805063,MGC,1,2,0,0
5759,1.333017,1.571532,MGC,1,1,0,0
5378,1.371256,1.806910,MGC,2,3,0,0
3849,1.465707,1.590555,MGC,1,1,0,0
5476,1.235298,2.398096,MGC,1,1,0,0
6673,1.493979,2.139053,MGC,2,2,0,0
1848,1.829635,3.324678,MGC,1,1,0,0
6769,1.297967,1.777726,MGC,1,2,0,0
2931,1.510787,1.734560,MGC,1,1,0,0
2628,1.308252,1.963146,MGC,3,2,0,0
2731,1.390905,1.523378,MGC,1,1,0,0
5658,1.575868,1.657212,MGC,1,2,0,0
6488,1.460228,1.811524,MGC,2,3,0,0
2,1.352892,1.517219,MGC,2,3,0,0
4920,1.474989,2.050699,MGC,2,1,0,0
5017,1.295470,1.218275,HWC,1,1,0,0
3391,1.379730,2.045516,MGC,7,3,0,0
2443,1.478550,1.626229,MGC,1,2,0,0
6589,1.282454,1.589186,MGC,1,1,0,0
4535,1.515480,1.591620,MGC,1,2,0,0
1109,1.439257,1.715501,MGC,1,1,0,0
2123,1.189306,1.513933,MGC,2,1,0,0
4294,1.367127,1.488958,MGC,1,1,0,0
2428,1.320932,1.644470,MGC,1,1,0,0
6781,1.207679,1.589832,MGC,3,1,0,0
5093,1.349268,1.470297,MGC,1,2,0,0
3319,1.326617,1.989930,MGC,1,2,0,0
6056,1.039888,1.087505,MGC,1,1,0,0
3929,1.198659,1.563566,MGC,2,1,0,0
3496,1.382888,1.988935,MGC,2,1,0,0
3351,1.129177,1.513449,MGC,1,3,0,0
4594,1.357464,1.662323,MGC,1,2,0,0
1559,1.157921,1.825243,MGC,1,2,0,0
1634,1.555490,1.998662,MGC,1,1,0,0
4161,1.318074,1.826116,MGC,2,1,0,0
4835,1.323860,1.379586,MGC,1,1,0,0
4585,1.244106,1.766239,MGC,1,2,0,0
4453,1.385971,2.403037,MGC,1,1,0,0
5883,2.035177,2.073654,MGC,1,1,0,0
3466,1.366045,1.784212,MGC,1,1,0,0
1172,1.269776,1.407427,MGC,1,2,0,0
4646,1.520887,1.544341,MGC,1,2,0,0
3490,1.503523,1.578466,MGC,1,2,0,0
2015,1.251514,2.373902,MGC,1,2,0,0
991,1.242828,1.726312,MGC,2,1,0,0
3915,1.806407,2.632593,MGC,1,1,0,0
3556,1.368985,1.960404,MGC,1,3,0,0
6003,1.269849,1.995205,MGC,1,1,0,0
6271,1.343438,1.614032,MGC,1,1,0,0
1594,1.763901,1.938716,MGC,1,1,0,0
261,1.354100,1.495077,MGC,6,3,0,0
790,1.499565,1.774966,MGC,1,2,0,0
2845,1.259817,1.820333,MGC,3,1,0,0
5220,1.249289,1.425116,MGC,1,1,0,0
2490,1.730176,1.721754,HWC,2,1,0,0
6264,1.225730,1.398671,MGC,2,1,0,0
3887,1.304592,2.162233,MGC,1,2,0,0
3622,1.398062,1.864196,MGC,1,2,0,0
4839,1.518703,1.326481,HWC,1,1,0,0
2779,1.120504,1.785846,MGC,1,2,0,0
893,1.596499,1.673815,MGC,2,1,0,0
4804,1.329265,1.545043,MGC,3,2,0,0
6599,1.354010,0.981159,HWC,1,1,0,0
463,1.180322,1.907144,MGC,1,1,0,0
5482,1.289404,1.655315,MGC,5,2,0,0
3447,1.234327,1.554084,MGC,1,1,0,0
4312,1.381940,1.615674,MGC,1,2,0,0
2595,1.804186,1.821586,MGC,1,1,0,0
4547,1.452620,1.567719,MGC,1,1,0,0
6778,1.541570,1.850242,MGC,1,1,0,0
1758,1.484978,1.294817,HWC,3,1,0,0
4334,1.597135,2.291713,MGC,1,1,0,0
897,1.243436,1.578740,MGC,1,2,0,0
4938,1.927843,1.995140,MGC,1,1,0,0
3139,1.435810,1.732845,MGC,1,1,0,0
3896,2.054486,2.565167,MGC,1,1,0,0
4627,2.552910,2.360562,HWC,1,1,0,0
1734,1.459221,1.967609,MGC,2,3,0,0
2191,1.341850,1.554114,MGC,1,1,0,0
4087,1.405268,1.793668,MGC,1,2,0,0
5800,1.943315,1.652403,HWC,1,2,0,0
5491,1.668630,1.728198,MGC,1,1,0,0
1114,1.337071,1.586313,MGC,1,2,0,0
1656,1.468132,2.345007,MGC,1,2,0,0
4336,1.380214,1.572996,MGC,3,1,0,0
5874,1.488290,1.803259,MGC,1,1,0,0
5334,1.304787,1.519552,MGC,2,2,0,0
6252,1.547252,1.669073,MGC,1,2,0,0
5983,1.698010,1.522799,HWC,1,4,0,0
5390,1.431994,1.764470,MGC,1,1,0,0
1538,1.154129,1.371869,MGC,1,1,0,0
536,1.366328,1.647952,MGC,1,1,0,0
5446,1.197721,1.646820,MGC,1,1,0,0
6024,1.653313,1.664095,MGC,2,2,0,0
3977,1.425774,1.417318,HWC,1,2,0,0
2241,1.284931,1.654794,MGC,1,1,0,0
1314,1.858176,2.152078,MGC,1,1,0,0
1756,1.436581,1.928826,MGC,1,1,0,0
3249,1.269710,1.863177,MGC,1,2,0,0
121,1.188762,1.700427,MGC,1,2,0,0
6581,1.240923,1.699426,MGC,6,1,0,0
3535,1.372069,1.828811,MGC,2,1,0,0
5480,1.926147,1.944812,MGC,1,1,0,0
6073,1.655698,1.507920,HWC,1,2,0,0
5013,1.151348,2.261229,MGC,1,1,0,0
2116,1.626241,1.649745,MGC,1,2,0,0
5368,1.220627,1.562216,MGC,1,2,0,0
1135,1.577773,1.685060,MGC,1,2,0,0
680,1.381537,1.937452,MGC,1,1,0,0
200,1.368328,1.802688,MGC,3,1,0,0
1865,1.308710,1.347673,MGC,1,1,0,0
6136,1.338232,1.650344,MGC,3,2,0,0
1533,1.592339,2.556501,MGC,1,1,0,0
3901,1.200874,1.804059,MGC,8,2,0,0
2408,1.346918,1.399498,MGC,1,1,0,0
6973,1.724879,1.787287,MGC,1,1,0,0
4507,1.104728,1.826843,MGC,1,2,0,0
2709,1.833666,1.951436,MGC,1,1,0,0
1280,1.298468,1.403144,MGC,3,1,0,0
3245,1.354935,1.657626,MGC,1,2,0,0
2469,1.565440,1.794027,MGC,1,1,0,0
5575,1.356196,1.613494,MGC,1,1,0,0
2163,1.262630,1.379441,MGC,1,1,0,0
3000,1.348906,1.565786,MGC,2,1,0,0
868,1.908412,1.991390,MGC,1,1,0,0
2272,1.622422,1.636336,MGC,1,1,0,0
6270,1.336081,1.563938,MGC,2,3,0,0
218,1.221793,1.608602,MGC,1,2,0,0
4106,1.449893,2.253416,MGC,2,1,0,0
1471,1.297288,1.731217,MGC,4,1,0,0
5939,1.349197,1.705367,MGC,3,2,0,0
1255,2.155501,2.048112,HWC,1,1,0,0
3641,1.515863,1.876803,MGC,1,2,0,0
4129,1.477494,1.999574,MGC,1,1,0,0
5420,1.334906,1.866815,MGC,2,1,0,0
1272,1.148765,1.505281,MGC,1,3,0,0
5562,1.799003,1.178159,HWC,2,1,0,0
6539,1.018628,1.482064,MGC,1,2,0,0
2291,1.513114,1.417400,HWC,1,1,0,0
6603,1.252797,1.661980,MGC,1,1,0,0
4271,1.500352,2.075102,MGC,2,1,0,0
1322,1.216431,2.497613,MGC,1,1,0,0
3994,1.215561,1.763738,MGC,1,1,0,0
3870,1.216210,1.527354,MGC,2,2,0,0
6701,1.181138,1.162089,HWC,2,1,0,0
1317,1.491476,1.117165,HWC,3,1,0,0
4049,1.426129,1.774457,MGC,1,3,0,0
3487,1.307744,1.671640,MGC,1,2,0,0
4589,1.574901,1.360698,HWC,1,1,0,0
5427,1.198746,1.551348,MGC,1,2,0,0
5125,1.440253,1.941532,MGC,2,1,0,0
365,1.386412,1.633507,MGC,5,3,0,0
5396,1.245159,1.815922,MGC,1,1,0,0
3261,1.301528,1.807430,MGC,2,2,0,0
2920,1.473296,2.235717,MGC,1,2,0,0
4420,1.723645,1.433112,HWC,2,1,0,0
5219,1.131322,1.649429,MGC,1,1,0,0
6820,1.399803,1.883922,MGC,3,2,0,0
4054,1.469722,1.530314,MGC,1,1,0,0
4172,1.234874,1.628498,MGC,2,2,0,0
370,1.394798,1.194608,HWC,2,1,0,0
906,1.387045,1.729734,MGC,1,1,0,0
4467,1.425974,1.608559,MGC,2,2,0,0
6759,1.491479,1.762932,MGC,1,1,0,0
5010,1.202500,1.420185,MGC,3,2,0,0
5940,1.551288,1.783461,MGC,1,1,0,0
3086,1.165745,1.700411,MGC,1,2,0,0
2577,1.688970,1.456055,HWC,3,1,0,0
833,1.064203,1.568416,MGC,1,1,0,0
3451,1.771075,1.713616,HWC,1,1,0,0
3031,1.406781,1.609448,MGC,4,3,0,0
6371,1.184168,1.357861,MGC,2,1,0,0
2555,1.348304,1.508637,MGC,2,2,0,0
2228,1.239940,1.728936,MGC,1,1,0,0
5282,1.611240,1.639276,MGC,1,3,0,0
355,1.245433,1.606925,MGC,1,2,0,0
5954,1.689420,1.933391,MGC,1,3,0,0
1663,1.346663,1.972189,MGC,3,1,0,0
1518,1.908078,2.093430,MGC,1,2,0,0
6497,1.346058,1.616277,MGC,4,2,0,0
2647,1.541600,1.500268,HWC,1,2,0,0
1222,1.583798,1.504224,HWC,1,1,0,0
652,1.289822,1.489072,MGC,1,1,0,0
2962,1.520709,1.930175,MGC,2,1,0,0
3097,1.579262,2.410374,MGC,3,1,0,0
5971,1.328026,1.751689,MGC,1,3,0,0
1620,1.350277,1.512855,MGC,2,2,0,0
2445,1.301470,1.355506,MGC,1,1,0,0
1051,1.888307,2.093052,MGC,1,1,0,0
3040,1.320629,1.910720,MGC,4,3,0,0
4478,2.111983,2.241970,MGC,1,1,0,0
3516,1.256806,1.073703,HWC,1,1,0,0
1733,1.142181,1.565004,MGC,1,1,0,0
2399,1.363010,1.527215,MGC,1,3,0,0
1061,1.369014,1.757080,MGC,1,2,0,0
2358,1.713802,1.735222,MGC,1,2,0,0
6156,1.457189,2.128418,MGC,1,1,0,0
6846,1.491365,2.114115,MGC,1,1,0,0
6221,1.427794,1.681075,MGC,3,3,0,0
1194,1.299271,2.422295,MGC,1,1,0,0
6707,1.394620,1.690035,MGC,2,1,0,0
4247,1.474093,1.604938,MGC,1,1,0,0
722,1.250612,1.610710,MGC,1,2,0,0
3649,1.255773,1.486126,MGC,1,3,0,0
5684,1.414279,1.659682,MGC,1,2,0,0
5209,1.682638,1.901953,MGC,2,2,0,0
3060,1.118453,1.189606,MGC,1,1,0,0
2331,1.176635,1.501809,MGC,1,1,0,0
3854,1.447162,1.793750,MGC,2,1,0,0
5493,1.141868,1.524294,MGC,1,2,0,0
4559,1.283882,2.091656,MGC,1,2,0,0
2560,1.533786,2.248845,MGC,1,1,0,0
5510,1.515136,1.737618,MGC,1,1,0,0
5195,1.267747,1.668769,MGC,1,1,0,0
2078,1.298047,1.465350,MGC,1,1,0,0
6745,1.500772,1.665526,MGC,2,1,0,0
2052,1.305923,1.835621,MGC,1,1,0,0
6659,1.087668,1.555631,MGC,1,3,0,0
242,1.233656,1.604436,MGC,1,1,0,0
5056,1.535427,2.182664,MGC,1,1,0,0
783,1.722237,1.738091,MGC,1,1,0,0
6951,1.918953,2.155464,MGC,1,1,0,0
6248,1.402618,1.973830,MGC,1,1,0,0
3536,1.509061,1.489984,HWC,2,3,0,0
3179,1.812444,1.957952,MGC,2,3,0,0
6336,1.381071,1.589742,MGC,1,2,0,0
6041,1.541174,1.878916,MGC,1,2,0,0
3690,1.189467,1.702867,MGC,1,2,0,0
519,1.482542,2.207807,MGC,1,1,0,0
1156,1.191648,1.355778,MGC,8,1,0,0
2531,1.489406,1.564535,MGC,1,2,0,0
3558,1.780780,1.977757,MGC,1,2,0,0
4457,1.289161,1.432817,MGC,1,2,0,0
1492,1.177858,1.533691,MGC,1,4,0,0
3706,1.385727,2.134886,MGC,1,1,0,0
3162,1.521428,1.978684,MGC,1,1,0,0
1807,1.399902,1.652422,MGC,2,2,0,0
2933,1.499975,2.526171,MGC,2,1,0,0
6440,1.203030,1.307047,MGC,1,1,0,0
4822,1.586079,1.954578,MGC,1,2,0,0
4233,1.265851,1.514626,MGC,2,3,0,0
6797,1.451531,1.721958,MGC,1,1,0,0
1576,1.603446,1.136991,HWC,2,1,0,0
6776,1.568487,1.859050,MGC,1,1,0,0
3886,1.059446,1.938362,MGC,1,1,0,0
6916,1.444105,1.627907,MGC,1,2,0,0
1182,1.338557,1.538563,MGC,1,1,0,0
3071,1.140953,1.516734,MGC,1,2,0,0
3632,1.573724,1.790867,MGC,1,1,0,0
6074,1.509079,2.029122,MGC,2,2,0,0
3669,1.206654,2.053752,MGC,1,2,0,0
1136,1.055287,1.108108,MGC,1,1,0,0
6286,1.431530,1.795697,MGC,1,1,0,0
794,1.644012,1.886328,MGC,2,3,0,0
275,1.355478,1.546628,MGC,1,1,0,0
2218,1.290885,1.418611,MGC,2,4,0,0
2703,1.478479,3.481277,MGC,1,1,0,0
1224,1.429214,1.857256,MGC,1,3,0,0
858,1.361906,1.589991,MGC,2,1,0,0
2654,1.694553,1.943496,MGC,1,1,0,0
4603,1.363692,1.595213,MGC,1,1,0,0
6093,1.155733,1.960617,MGC,1,1,0,0
1936,1.241742,1.535688,MGC,2,2,0,0
6374,1.351759,1.501848,MGC,3,2,0,0
5714,1.659250,2.010852,MGC,1,1,0,0
2506,1.539837,1.722052,MGC,2,2,0,0
871,1.175548,1.448987,MGC,1,3,0,0
866,1.944191,1.591956,HWC,1,2,0,0
5014,1.180061,1.228173,MGC,1,1,0,0
4329,1.405071,1.670266,MGC,2,1,0,0
3571,1.326540,1.395286,MGC,2,1,0,0
5642,1.645572,1.088779,HWC,2,1,0,0
1243,1.285473,1.304041,MGC,1,1,0,0
2557,1.094942,1.222992,MGC,1,1,0,0
3078,1.982773,1.229966,HWC,1,1,0,0
2536,1.738794,1.951962,MGC,1,1,0,0
2219,1.439666,1.613236,MGC,1,1,0,0
6744,1.312091,1.908622,MGC,1,1,0,0
2809,1.492352,2.263981,MGC,1,1,0,0
6100,1.350732,1.639167,MGC,1,1,0,0
6091,1.499254,1.326556,HWC,1,1,0,0
6465,1.590672,1.832300,MGC,1,1,0,0
6958,1.406060,1.512364,MGC,3,1,0,0
1132,1.380971,1.636034,MGC,1,1,0,0
819,1.555776,1.747131,MGC,2,1,0,0
2928,1.195049,1.685938,MGC,1,1,0,0
5567,1.341843,1.022430,HWC,2,1,0,0
